"name","dept","area","count","adjustedcount","year"
Venkat Venkatasubramanian,Columbia University,tcss,1.0,0.33333,2019
Vicki Stover Hertzberg,Emory University,socnet,1.0,0.16667,2017
Victor Agadjanian,University of Kansas,socnet,1.0,0.25,2018
Victor Asal,University at Albany,socnet,1.0,0.2,2014
Victor C. M. Leung,Shenzhen University,tcss,2.0,0.30952,2020
Victor O. K. Li,University of Hong Kong,tcss,1.0,0.25,2017
Victor O. K. Li,University of Hong Kong,tcss,1.0,0.33333,2018
Victor R. L. Shen,Chaoyang University of Technology,tcss,1.0,0.2,2018
Victor R. Prybutok,University of North Texas,socnet,1.0,0.25,2018
Victor Rivera,Innopolis University,snam,1.0,0.25,2018
Victor S. Sheng,Texas Tech University,tcss,1.0,0.14286,2021
Vidyadhari Jami,National Institute of Technology,snam,1.0,0.33333,2017
Viet-Chi Tran,CNRS,snam,1.0,0.25,2015
Vijay Mago,Lakehead University,tcss,1.0,0.33333,2020
Vijay Mago,Lakehead University,tcss,1.0,0.25,2021
Vijay Verma,National Institute of Technology,snam,1.0,0.5,2020
Vikas Saxena,Jaypee Institute of Information Technology,snam,1.0,0.5,2020
Vikram Krishnamurthy,University of British Columbia,tcss,2.0,1.0,2014
Viktor K. Prasanna,University of Southern California,snam,1.0,0.5,2013
Viktor K. Prasanna,University of Southern California,snam,1.0,0.33333,2014
Viktor K. Prasanna,University of Southern California,snam,1.0,0.33333,2015
Viktor K. Prasanna,University of Southern California,snam,1.0,0.33333,2016
Viktor K. Prasanna,University of Southern California,snam,1.0,0.16667,2019
Vincent A. A. Jansen,Royal Holloway University of London,socnet,1.0,0.25,2015
Vincent A. Knight,Cardiff University,snam,1.0,0.11111,2014
Vincent A. Traag,Leiden University,socnet,1.0,0.33333,2016
Vincent Buskens,Utrecht University,socnet,2.0,0.75,2009
Vincent Buskens,Utrecht University,socnet,2.0,0.83333,2010
Vincent Buskens,Utrecht University,socnet,1.0,0.33333,2012
Vincent Buskens,Utrecht University,socnet,1.0,0.33333,2013
Vincent Buskens,Utrecht University,socnet,1.0,0.33333,2015
Vincent Buskens,Utrecht University,socnet,1.0,0.5,2018
Vincent Buskens,Utrecht University,socnet,1.0,0.33333,2019
Vincent Chua,National University of Singapore,socnet,1.0,1.0,2011
Vincent Chua,National University of Singapore,socnet,1.0,1.0,2012
Vincent Chua,National University of Singapore,socnet,1.0,0.33333,2016
Vincent Froese,Technical University Berlin,snam,1.0,0.25,2020
Vincent G. Moscardelli,University of Connecticut,socnet,1.0,0.25,2015
Vincent Labatut,University of Avignon,snam,2.0,0.58333,2015
Vincent Labatut,University of Avignon,snam,1.0,0.33333,2016
Vincent Labatut,University of Avignon,socnet,1.0,0.33333,2020
Vincent Labatut,University of Avignon,tcss,1.0,0.25,2019
Vincent Lorant,Catholic University,socnet,1.0,0.5,2019
Vincenz Frey,Bocconi University,socnet,1.0,0.33333,2013
Vincenz Frey,Bocconi University,socnet,1.0,0.33333,2019
Vincenzo Piuri,University of Milan,tcss,1.0,0.2,2021
Vinh-Loc Dao,CNRS,snam,1.0,0.33333,2021
Vinicius Cardoso Garcia,UFPE,tcss,1.0,0.16667,2020
Vinicius Ponte Machado,Federal University of Piaui,snam,1.0,0.33333,2015
Vinti Agarwal,Jawaharlal Nehru University,snam,1.0,0.5,2013
Viresh Gupta,IIIT Delhi,tcss,1.0,0.33333,2020
Virginia Dignum,TU Delft,tcss,1.0,0.33333,2020
Virginie Kidwell-Lopez,University of Texas at Dallas,socnet,1.0,0.16667,2014
Vitara Pungpapong,Chulalongkorn University,tcss,1.0,0.25,2019
Vittorio Fuccella,University of Salerno,socnet,1.0,0.25,2013
Vivek Kumar Singh 0007,Massachusetts Institute of Technology,tcss,1.0,0.25,2014
Vivek S. Borkar,IIT Bombay,snam,1.0,0.33333,2016
Viviana Amati,ETH Zurich,socnet,1.0,0.33333,2019
Vladan Radosavljevic,Temple University,snam,1.0,0.2,2014
Vladimir A. Oleshchuk,University of Agder,snam,1.0,0.25,2016
Vladimir Barash,Cornell University,snam,1.0,0.2,2016
Vladimir Barash,Cornell University,socnet,1.0,0.33333,2012
Vladimir Batagelj,University of Ljubljana,snam,1.0,0.5,2016
Vladimir Batagelj,University of Ljubljana,socnet,1.0,0.5,2000
Vladimir Batagelj,University of Ljubljana,socnet,1.0,0.5,2001
Vladimir Batagelj,University of Ljubljana,socnet,2.0,0.66667,2004
Vladimir Batagelj,University of Ljubljana,socnet,1.0,0.5,2015
Vladimir Filkov,University of California - Davis,tcss,1.0,0.14286,2018
Vontrese Deeds Pamphile,Western University,socnet,1.0,0.33333,2015
W. Aisha Banu,B S Abdur Rahman Crescent Institute of Science and Technology,snam,1.0,0.5,2019
W. Craig Carter,Middle Tennessee State University,socnet,1.0,0.5,2004
W. Scott Comulada,University of California - Los Angeles,socnet,1.0,0.33333,2012
Wael Ouarda,University of Sfax,snam,1.0,0.33333,2020
Wafa Alorainy,Cardiff University,tcss,1.0,0.25,2019
Walid Magdy,Khalifa University,snam,1.0,0.25,2015
Walid Magdy,Khalifa University,tsc,1.0,0.25,2019
Walid Magdy,Khalifa University,tsc,1.0,0.33333,2020
Walter Quattrociocchi,University of Siena,snam,1.0,0.33333,2012
Walter Quattrociocchi,University of Siena,socnet,1.0,0.2,2017
Wan-Chun Chuang,National Chengchi University,snam,1.0,0.33333,2013
Wanchun Dou,Nanjing University,tcss,2.0,0.30952,2019
Wanjiun Liao,National Taiwan University,tcss,1.0,0.25,2018
Wanlei Zhou,Deakin University,snam,1.0,0.33333,2013
Wanlei Zhou,Deakin University,snam,2.0,0.45,2014
Wanlei Zhou,Deakin University,tcss,1.0,0.125,2015
Wanlei Zhou,Deakin University,tcss,1.0,0.14286,2016
Wanlei Zhou,Deakin University,tcss,1.0,0.2,2018
Wanqiu Huang,Shanghai University,tcss,1.0,0.25,2018
Wanru Li,George Mason University,tsc,1.0,0.2,2021
Wanyuan Wang,Southeast University,tcss,1.0,0.33333,2020
Waqas Khawaja,National University of Ireland,snam,1.0,0.2,2017
Warren K. Bickel,Virginia Tech,snam,1.0,0.33333,2019
Wassim El-Hajj,American University of Beirut,snam,1.0,0.33333,2021
Wataru Kudo,University of Tokyo,snam,1.0,0.33333,2020
Wattana Viriyasitavat,Chulalongkorn University,tcss,4.0,1.2,2019
Wattana Viriyasitavat,Chulalongkorn University,tcss,1.0,0.33333,2020
Wayes Tushar,University of Queensland,tcss,1.0,0.16667,2018
Wayne E. Baker,University of Michigan,socnet,1.0,0.5,2004
Wayne E. Baker,University of Michigan,socnet,1.0,0.5,2021
Wedad Hussein,Ain Shams University,snam,1.0,0.33333,2021
Wei Chen 0001,Zhejiang University,tcss,1.0,0.16667,2018
Wei Du 0004,Xi'an Jiaotong University,socnet,1.0,0.16667,2016
Wei Du 0004,Xi'an Jiaotong University,tcss,1.0,0.25,2020
Wei Duan,National University of Defense Technology,tcss,1.0,0.11111,2020
Wei Gao 0001,Victoria University of Wellington,snam,1.0,0.25,2018
Wei Jing,Institute of High Performance Computing,tcss,1.0,0.11111,2020
Wei Li 0058,University of Sydney,tcss,1.0,0.14286,2018
Wei Luo 0001,Deakin University,tcss,1.0,0.16667,2020
Wei Wang 0012,KAUST,tcss,1.0,0.125,2019
Wei Wang 0012,KAUST,tcss,1.0,0.16667,2020
Wei Wang 0077,Dalian University of Technology,tcss,2.0,0.36667,2019
Wei Wang 0088,Huazhong University of Science and Technology,tcss,1.0,0.16667,2018
Wei Wang 0211,University of Central Florida,socnet,1.0,0.33333,2014
Wei Wei 0006,Xi'an University of Technology,tcss,1.0,0.25,2018
Wei Wei 0006,Xi'an University of Technology,tcss,1.0,0.25,2019
Wei Wei 0019,Carnegie Mellon University,snam,1.0,0.25,2016
Wei Zhang 0050,Xi'an Jiaotong University,snam,1.0,0.25,2012
Wei-Shih Lin,National Taiwan University,snam,1.0,0.16667,2013
Weiai Xu,University of Massachusetts,socnet,1.0,0.5,2018
Weichao Gong,Chinese Academy of Sciences,tcss,1.0,0.11111,2021
Weichen Liu,University of California - San Diego,tsc,1.0,0.2,2018
Weifeng Lv,Beihang University,tcss,1.0,0.16667,2020
Weiguo Wang,Dongbei University of Finance & Economics,socnet,1.0,0.25,2013
Weihong Han,Guangzhou University,tcss,1.0,0.16667,2021
Weihua An,Indiana University,socnet,3.0,2.0,2015
Weijia Jia 0001,University of Macau,tcss,1.0,0.25,2020
Weijin Jiang,Hunan University,tcss,1.0,0.16667,2021
Weili Wu,University of Texas at Dallas,snam,1.0,0.25,2012
Weili Wu,University of Texas at Dallas,snam,2.0,0.41667,2014
Weili Wu,University of Texas at Dallas,snam,2.0,0.66667,2020
Weili Wu,University of Texas at Dallas,tcss,1.0,0.25,2016
Weili Wu,University of Texas at Dallas,tcss,1.0,0.2,2017
Weili Wu,University of Texas at Dallas,tcss,2.0,0.66667,2018
Weili Wu,University of Texas at Dallas,tcss,4.0,1.1762,2019
Weili Wu,University of Texas at Dallas,tcss,2.0,0.75,2020
Weili Wu,University of Texas at Dallas,tcss,2.0,0.75,2021
Weishan Zhang,China University of Petroleum,tcss,2.0,0.36667,2021
Weiwei Gu,Beijing Normal University,jsc,1.0,0.16667,2020
Weiwei Gu,Beijing Normal University,jsc,1.0,0.25,2021
Weiwei Gu,Beijing Normal University,socnet,1.0,0.33333,2019
Wen Xu 0005,University of Texas at Dallas,snam,1.0,0.25,2014
Wen Zhang 0001,Beijing University of Technology,tcss,1.0,0.2,2020
Wen-Chi Chuang,National Chengchi University,socnet,1.0,0.2,2020
Wen-Tai Li,Singapore University of Technology and Design,tcss,1.0,0.16667,2018
Wenbo He,McGill University,tcss,1.0,0.2,2015
Wenchang Xu,Tsinghua University,snam,1.0,0.5,2014
Wendy D. Brynildsen,Duke University,socnet,1.0,0.2,2011
Wendy Moncur,University of Dundee,tsc,1.0,0.5,2020
Wenguo Yang,Chinese Academy of Sciences,tcss,2.0,0.34286,2019
Wenguo Yang,Chinese Academy of Sciences,tcss,1.0,0.25,2020
Wenhong Chen,University of Texas at Austin,socnet,2.0,1.5,2015
Wenjia Li,University of Texas at Dallas,tcss,1.0,0.25,2018
Wenjia Li,University of Texas at Dallas,tcss,1.0,0.25,2019
Wenjian Luo,Harbin Institute of Technology,tcss,1.0,0.25,2020
Wenjian Luo,Harbin Institute of Technology,tcss,1.0,0.25,2021
Wenjie Ruan,University of Exeter,tcss,1.0,0.16667,2021
Wenjun Wang 0004,University of Iowa,snam,1.0,0.5,2015
Wenjun Zhou 0001,University of Tennessee,tsc,1.0,0.2,2020
Wenmin Lin,Hangzhou Normal University,tcss,1.0,0.14286,2021
Wenqing Cheng,Huazhong University of Science and Technology,tcss,1.0,0.16667,2019
Wenquan Li,Shandong University,snam,1.0,0.2,2020
Wentao Wang 0003,University of Cincinnati,tcss,1.0,0.14286,2018
Wentao Wang 0003,University of Cincinnati,tcss,1.0,0.14286,2019
Wentian Cui,Xi'an Jiaotong University,socnet,2.0,1.0,2008
Wenyi Tang,UESTC,tcss,1.0,0.16667,2019
Wenzhong Guo,Fuzhou University,tcss,1.0,0.25,2019
Werner Raub,Utrecht University,socnet,1.0,0.33333,2010
Werner Raub,Utrecht University,socnet,1.0,0.33333,2012
Werner Raub,Utrecht University,socnet,1.0,0.33333,2013
Wesley L. Kaizer,Western Paraná State University,tcss,1.0,0.2,2018
Willem E. Saris,University of Amsterdam,socnet,1.0,0.25,2002
William A. Wallace,Rensselaer Polytechnic Institute,snam,1.0,0.16667,2016
William A. Wallace,Rensselaer Polytechnic Institute,tcss,1.0,0.5,2018
William C. Carter,University of North Carolina,socnet,1.0,0.5,2002
William Frankenstein,Carnegie Mellon University,snam,1.0,0.25,2015
William Frankenstein,Carnegie Mellon University,tcss,1.0,0.25,2017
William Frankenstein,Carnegie Mellon University,tcss,1.0,0.25,2018
William H. Batchelder,University of California - Irvine,tcss,1.0,0.33333,2018
William H. Woodall,Virginia Tech,socnet,1.0,0.33333,2018
William Hoiles,University of British Columbia,tcss,1.0,0.5,2014
William Housley,Cardiff University,snam,1.0,0.11111,2014
William I. MacKenzie,University of Alabama,snam,1.0,0.33333,2021
William J. Burk,Radboud University,socnet,1.0,0.2,2012
William J. Fitzgerald 0002,University of California - Irvine,socnet,1.0,0.33333,2006
William J. Fitzgerald 0002,University of California - Irvine,socnet,1.0,0.25,2010
William M. Webberley,Cardiff University,tcss,1.0,0.14286,2018
William Nick Street,University of Iowa,snam,1.0,0.5,2015
William P. Eveland,Ohio State University,socnet,1.0,0.33333,2018
William S. Lovejoy,University of Michigan,socnet,1.0,0.5,2003
William T. Scherer,University of Virginia,snam,1.0,0.33333,2016
William Zhu,UESTC,tcss,1.0,0.33333,2021
Wilson Ceron,University of Sao Paulo,snam,1.0,0.25,2021
Wim van den Noortgate,KU Leuven,socnet,1.0,0.2,2017
Wolfgang Eugen Schlauch,University of Kaiserslautern,snam,1.0,0.33333,2015
Wolfgang Eugen Schlauch,University of Kaiserslautern,snam,2.0,0.64286,2016
Wolfgang Gassler,Institute of Computer Science,snam,1.0,0.33333,2013
Wonhyuk Cho,Victoria University of Wellington,snam,1.0,0.25,2021
Wonjun Lee,University of Texas at Dallas,snam,1.0,0.16667,2014
Woojeong Kim,Ajou University,tsc,1.0,0.1,2020
Wouter de Nooy,University of Amsterdam,socnet,1.0,1.0,1999
Wouter de Nooy,University of Amsterdam,socnet,1.0,1.0,2011
Wouter de Nooy,University of Amsterdam,socnet,1.0,0.5,2013
Wynn C. Stirling,Brigham Young University,tcss,1.0,1.0,2019
Xia Hu,Arizona State University,snam,1.0,0.33333,2013
Xia Xie,Huazhong University of Science and Technology,tcss,1.0,0.16667,2020
Xianbi Huang,La Trobe University,socnet,1.0,0.33333,2015
Xiang Li 0006,Beijing University of Chemical Technology,tcss,1.0,0.2,2020
Xiang Li 0010,Fudan University,tcss,2.0,0.7,2020
Xiang Li 0016,Santa Clara University,tcss,1.0,0.2,2018
Xiang Li 0016,Santa Clara University,tcss,1.0,0.25,2021
Xiang Zhang 0011,Hefei University of Technology,tcss,1.0,0.14286,2021
Xiangjie Kong 0001,Dalian University of Technology,tcss,4.0,0.76667,2019
Xiangju Qin,University College Dublin,socnet,1.0,0.33333,2015
Xiangning Xu,Cornell University,tcss,1.0,0.25,2020
Xiangrong Liu,Xiamen University,tcss,1.0,0.25,2020
Xiangrong Tong,Yantai University,tcss,1.0,0.2,2019
Xiangrong Tong,Yantai University,tcss,1.0,0.16667,2020
Xiangxiang Zeng,Hunan University,tcss,1.0,0.25,2020
Xiangying Jiang,China University of Mining and Technology,snam,1.0,0.33333,2014
Xiangyu Wei,Beijing Jiaotong University,tcss,1.0,0.16667,2020
Xianqi Yu,Shandong University,tsc,1.0,0.25,2018
Xianyu Chen,Xidian University,tcss,1.0,0.2,2021
Xianzhi Wang 0001,University of Technology Sydney,snam,1.0,0.25,2020
Xiao Geng,Central University of Finance and Economics,tcss,1.0,0.25,2019
Xiao Wang 0002,Chinese Academy of Sciences,tcss,6.0,1.1326,2018
Xiao Wang 0002,Chinese Academy of Sciences,tcss,3.0,0.56667,2019
Xiao Wang 0002,Chinese Academy of Sciences,tcss,4.0,0.76111,2020
Xiao Wang 0002,Chinese Academy of Sciences,tcss,4.0,0.56508,2021
Xiao Xue,Tianjin University,tcss,1.0,0.25,2018
Xiao-Jie Li,Fudan University,tcss,1.0,0.5,2020
Xiao-Jun Zeng,University of Manchester,snam,1.0,0.33333,2011
Xiao-Yang Liu,Columbia University,tcss,1.0,0.16667,2020
Xiaochen He,Cornell University,tcss,1.0,0.25,2020
Xiaochun Ni,Qingdao Academy of Intelligent Industries,tcss,2.0,0.53333,2018
Xiaohui Liang,University of Massachusetts,tcss,1.0,0.25,2015
Xiaohui Tao,University of Southern Queensland,snam,1.0,0.33333,2021
Xiaojiang Du,Temple University,tcss,1.0,0.2,2020
Xiaojie Zhang,University of Massachusetts,tcss,1.0,0.33333,2020
Xiaokang Zhou,Shiga University,tcss,2.0,0.5,2019
Xiaokang Zhou,Shiga University,tcss,1.0,0.25,2021
Xiaoliang Liu,Hunan University,tcss,1.0,0.16667,2021
Xiaolin Gui,Xi'an Jiaotong University,tcss,1.0,0.125,2020
Xiaolin Shi,Microsoft,socnet,1.0,0.25,2012
Xiaoling Wang,East China Normal University,snam,1.0,0.25,2015
Xiaolong Jin,Chinese Academy of Sciences,tcss,1.0,0.2,2017
Xiaolong Lin,South China Normal University,tcss,1.0,0.16667,2020
Xiaolong Xu 0001,Nanjing University,tcss,2.0,0.30952,2019
Xiaolong Xu 0001,Nanjing University,tcss,1.0,0.16667,2021
Xiaolong Zheng 0001,Chinese Academy of Sciences,tcss,1.0,0.076923,2021
Xiaolong Zhu,Florida International University,tcss,1.0,0.2,2019
Xiaoming Fu 0001,University of Göttingen,jsc,1.0,0.16667,2020
Xiaoming Fu 0001,University of Göttingen,jsc,1.0,0.2,2021
Xiaoming Wang 0001,Shaanxi Normal University,tcss,1.0,0.25,2020
Xiaonan Luo,Guilin University of Electronic Technology,tcss,1.0,0.125,2019
Xiaonan Wang 0001,Changshu Institute of Technology,tcss,1.0,0.33333,2018
Xiaonan Wang 0001,Changshu Institute of Technology,tcss,1.0,0.5,2019
Xiaoniu Yang,Zhejiang University,tcss,1.0,0.14286,2019
Xiaopeng Huang,Shenzhen University,tcss,1.0,0.14286,2020
Xiaoqin Shelley Zhang,University of Massachusetts,tcss,1.0,0.33333,2020
Xiaoran Yan,Indiana University,tcss,1.0,0.16667,2021
Xiaotao Gu,Tsinghua University,snam,1.0,0.125,2018
Xiaoxian Yang,Shanghai Polytechnic University,tcss,1.0,0.25,2018
Xiaoxiang Na,University of Cambridge,tcss,1.0,0.125,2018
Xiaoyan Lu,Rensselaer Polytechnic Institute,tcss,1.0,0.5,2018
Xiaoyang Liu 0001,Chongqing University,snam,1.0,0.5,2020
Xiaoyang Liu 0001,Chongqing University,snam,1.0,0.25,2021
Xiaoyang Liu 0001,Chongqing University,tcss,1.0,0.33333,2019
Xiaoyu Sean Lu,New Jersey Institute of Technology,tcss,1.0,0.25,2019
Xiaoyu Sean Lu,New Jersey Institute of Technology,tcss,1.0,0.2,2020
Xiaoyun Fu,Iowa State University,snam,1.0,0.16667,2021
Xiaoyun Huang,University of Maryland - College Park,tsc,1.0,0.5,2019
Xiaozhuang Song,Southern University of Science and Technology,tcss,1.0,0.2,2021
Ximena Quintana,University of Maryland - College Park,snam,1.0,0.25,2017
Xin Liu 0022,China University of Petroleum,tcss,2.0,0.33333,2021
Xin Lu 0002,Central South University,socnet,1.0,1.0,2013
Xin Lu 0002,Central South University,socnet,1.0,0.33333,2020
Xindong Wu 0001,University of Vermont,snam,1.0,0.33333,2014
Xinghuo Yu 0001,Massachusetts Institute of Technology,socnet,1.0,0.2,2014
Xinglin Zhang,South China University of Technology,tcss,1.0,0.5,2019
Xingqin Qi,Shandong University,socnet,1.0,0.2,2020
Xingwei Wang 0001,Northeastern University,tcss,1.0,0.25,2017
Xingwei Wang 0001,Northeastern University,tcss,1.0,0.33333,2018
Xingyi Zhang,Anhui University,tcss,1.0,0.2,2017
Xingyou Xia,Northeastern University,tcss,1.0,0.25,2019
Xingyu Niu,Columbia University,snam,1.0,0.25,2018
Xinhong Wu,Chongqing University,tcss,1.0,0.25,2021
Xinsheng Li,Arizona State University,snam,1.0,0.25,2016
Xintao Wu,University of Arkansas,snam,1.0,0.25,2013
Xintao Wu,University of Arkansas,snam,1.0,0.33333,2018
Xinwei Cao,Shanghai University,tcss,1.0,0.25,2020
Xinwei Deng,Virginia Tech,snam,1.0,0.052632,2020
Xinye Cai,Nanjing University,tcss,1.0,0.25,2021
Xinyi Zhou,Syracuse University,snam,1.0,0.33333,2021
Xishuang Dong,Texas A&M University,tcss,1.0,0.33333,2020
Xiumei Zhu,Purdue University,socnet,1.0,0.25,2013
Xiuqin Shang,Chinese Academy of Sciences,tcss,1.0,0.2,2019
Xiuwen Liu,Florida State University,snam,1.0,0.25,2021
Xiuzhen Chen,Shanghai Jiao Tong University,tcss,1.0,0.25,2020
Xiuzhen Cheng,Shandong University,tcss,1.0,0.2,2019
Xiuzhen Cheng,Shandong University,tcss,1.0,0.16667,2020
Xiuzhen Zhang,Massachusetts Institute of Technology,socnet,1.0,0.2,2014
Xiwang Guo,New Jersey Institute of Technology,tcss,1.0,0.25,2019
Xiwang Yang,York University,tcss,1.0,0.125,2017
Xiwei Liu,Chinese Academy of Sciences,tcss,1.0,0.25,2019
Xiwei Xu,CSIRO,tcss,1.0,0.16667,2019
Xiwu Gu,Huazhong University of Science and Technology,tcss,1.0,0.14286,2020
Xixi Li,Chongqing University,tcss,1.0,0.2,2018
Xiyan Sun,Guilin University of Electronic Technology,tcss,1.0,0.125,2019
Xuan Han,Qingdao Academy of Intelligent Industries,tcss,1.0,0.33333,2019
Xuanheng Xu,Zhejiang University,tcss,1.0,0.16667,2019
Xuanming Zhang,Tsinghua University,jsc,1.0,0.16667,2021
Xuanming Zhao,Changsha University of Science and Technology,tcss,1.0,0.16667,2019
Xubo Zhang,University of International Business and Economics,snam,1.0,0.5,2020
Xue Li 0001,University of Queensland,tcss,1.0,0.16667,2021
Xuechang Zhu,Tianjin University,snam,1.0,0.25,2018
Xuemin Shen,University of Waterloo,tcss,1.0,0.25,2015
Xueqi Cheng,Chinese Academy of Sciences,tcss,1.0,0.2,2017
Xueyan Tang,Nanyang Technological University,snam,1.0,0.33333,2018
Xuhong Zhang 0001,University of California - Irvine,snam,1.0,0.5,2017
Xujuan Zhou,University of Southern Queensland,tcss,1.0,0.14286,2020
Xukai Zou,Indiana University,tcss,1.0,0.25,2018
Xukun Li,Kansas State University,snam,1.0,0.25,2019
Xuming Zhai,Taiyuan Institute of Technology,snam,1.0,0.16667,2014
