Giuseppe (Joe) Labianca,0,"University of Kentucky, Gatton College of Business & Economics/LINKS Center, Lexington, KY 40506, United States"
Rafael Wittek,0,"University of Groningen, Department of Sociology/ICS, Grote Rozenstraat 31, 9712 TG Groningen, The Netherlands"
Jens F. Binder,0,"Nottingham Trent University, UK"
Sam G. B. Roberts,0,"University of Chester, UK"
Alistair G. Sutcliffe,0,"University of Manchester, UK"
Elisa Bellotti,0,"The Mitchell Centre for Social Network Analysis, and Sustainable Consumption Institute, University of Manchester, United Kingdom"
Mariela Szwarcberg,0,"University of Chicago, 5848 S. University Avenue, Chicago, IL 60637, United States"
Lijun Song,0,"Department of Sociology, Center for Medicine, Health, and Society, Vanderbilt University, PMB 351811, Nashville, TN 37235-1811, USA"
Hongzhong Deng,0,"Department of Management, College of Information Systems and Management, National University of Defense Technology, Changsha 410073, China"
Peter Abell,0,"Managerial Economics and Strategy Group, London School Economics, London School of Economics and Political Science, United Kingdom"
Ji Li,1,"College of Mecha-Electronics Engineering and Automation, National University of Defense Technology, Changsha 410073, China"
Jun Wu 0004,0,"Department of Management, College of Information Systems and Management, National University of Defense Technology, Changsha 410073, China"
John Sandberg,0,"Department of Sociology, McGill University, Stephen Leacock Building Room 712, 855 Sherbrooke Street West, Montreal, Quebec H3A 2T7, Canada"
Steven Rytina,0,"McGill University, Canada"
Valérie Delaunay,0,"L’institue de recherche pour le développement (IRD), Laboratoire Population Environnement Développement (LPED), UMR151 IRD/Aix-Marseille Université, Aix Marseille University, Dakar, Sénégal"
Adama S. Marra,0,"L’institue de recherche pour le développement (IRD), IRD US009, Dakar, Sénégal"
Love Bohman,0,"Department of Sociology, Stockholm University, S-106 91 Stockholm, Sweden"
Tom A. B. Snijders,0,"University of Oxford, United Kingdom"
Patrick Doreian,0,"Department of Sociology, University of Pittsburgh, 2G24 WWPH Pittsburgh, PA 15260, USA"
Ulrik Brandes,0,"Department of Computer & Information Science, University of Konstanz, Germany"
Natalie Indlekofer,0,"Department of Computer & Information Science, University of Konstanz, Germany"
Martin Mader,0,"Department of Computer & Information Science, University of Konstanz, Germany"
Johan H. Koskinen,0,"ReMiSS, Department of Politics and International Relations, University of Oxford, Oxford, United Kingdom"
Christofer R. Edling,0,"School of Humanities and Social Sciences, Jacobs University, Germany"
Emmanuel Lazega,0,"IRISSO, University of Paris–Dauphine, University Paris Dauphine, Place du Maréchal de Lattre de Tassigny, 75775 Paris Cedex 16, France"
Lise Mounier,0,"CMH-CNRS, 48 Boulevard Jourdan, 75014 Paris, France"
Tom A. B. Snijders,0,"Nuffield College, Oxford University, United Kingdom"
Paola Tubaro,0,"University of Greenwich Business School, London SE10 9LS, United Kingdom"
Filip Agneessens,0,"ICS/Department of Sociology, University of Groningen, The Netherlands"
Rafael Wittek,0,"ICS/Department of Sociology, University of Groningen, The Netherlands"
Thomas N. Friemel,0,"IPMZ – University of Zurich, Andreasstrasse 15, 8050 Zurich, Switzerland"
Christian Steglich,0,"ICS/Department of Sociology, University of Groningen, Groningen, Netherlands"
Philip A. Sinclair,0,"Department of Computing, Mathematics, and Digital, Technology, Manchester Metropolitan University, United Kingdom"
Jo Holliday,0,"Cardiff Institute of Society and Health, School of Social Sciences, Cardiff University, United Kingdom"
Laurence Moore,0,"Cardiff Institute of Society and Health, School of Social Sciences, Cardiff University, United Kingdom"
Robert W. Faris,0,"University of California - Davis, United States"
Susan T. Ennett,0,"University of North Carolina at Chapel Hill, United States"
Gijs Huitsing,0,"University of Groningen, Department of Sociology and Interuniversity Center for Social Science Theory and Methodology (ICS), Grote Rozenstraat 31, 9712 TG Groningen, The Netherlands"
René Veenstra,0,"University of Groningen, Department of Sociology and Interuniversity Center for Social Science Theory and Methodology (ICS), Grote Rozenstraat 31, 9712 TG Groningen, The Netherlands"
Miia Sainio,0,"University of Turku, Department of Psychology, Turku, Finland"
Christina Salmivalli,0,"University of Turku, Department of Psychology, Turku, Finland"
David B. Tindall,0,"Department of Forest Resources Management, Department of Sociology, University of British Columbia, 6303 N.W. Marine Drive, Vancouver, B.C., Canada V6T 1Z1"
Jeffrey Cormier,0,"Formerly of King's College, University of Western Ontario, Canada"
Mario Diani,0,"ICREA-Universitat Pompeu Fabra, Barcelona, Spain"
Dan J. Wang,0,"Stanford University, Stanford, CA 94305, United States"
Xiaolin Shi,0,"Microsoft Corporation, Redmond, WA 98052, United States"
Daniel A. McFarland,0,"Stanford University, Stanford, CA 94305, United States"
Jure Leskovec,0,"Stanford University, Stanford, CA 94305, United States"
Dean Lusher,0,"Sociology, Faculty of Life and Social Sciences, Swinburne University of Technology, Hawthorn VIC 3122, Australia"
Garry Robins,0,"School of Psychological Sciences, University of Melbourne, Parkville VIC 3010, Australia"
Philippa Pattison,0,"School of Psychological Sciences, University of Melbourne, Parkville VIC 3010, Australia"
Alessandro Lomi,0,"Facoltà di Scienze Economiche, L’Università della Svizzera Italiana, Lugano, Switzerland"
Nynke van Miltenburg,0,"Department of Sociology/ICS, Utrecht University, Heidelberglaan 2, 3584 CS Utrecht, The Netherlands"
Vincent Buskens,0,"Department of Sociology/ICS, Utrecht University, Heidelberglaan 2, 3584 CS Utrecht, The Netherlands"
Werner Raub,0,"Department of Sociology/ICS, Utrecht University, Heidelberglaan 2, 3584 CS Utrecht, The Netherlands"
Cécile Emery,0,"London School of Economics and Political Science, Houghton Street, London WC2A 2AE, United Kingdom"
Anja Znidarsic,0,"Faculty of Organizational Sciences, University of Maribor, Slovenia"
Anuska Ferligoj,0,"Faculty of Social Sciences, University of Ljubljana, Slovenia"
Patrick Doreian,0,"Department of Sociology, University of Pittsburgh, USA"
Vladimir Barash,0,"Cornell University, Ithaca, NY, United States"
Christopher J. Cameron,0,"Cornell University, Ithaca, NY, United States"
Michael Macy,0,"Cornell University, Ithaca, NY, United States"
Rebeka Johnson,0,"University of Lugano, Switzerland"
Balázs Kovács,0,"University of Lugano, Switzerland"
András Vicsek,0,"Maven 7, Hungary"
Nicholas Harrigan,0,"School of Social Sciences, Singapore Management University, 90 Stamford Road, Level 4, Singapore 178903, Singapore"
Palakorn Achananuparp,0,"School of Information Systems, Singapore Management University, 80 Stamford Road, Singapore 178902, Singapore"
Ee-Peng Lim,0,"School of Information Systems, Singapore Management University, 80 Stamford Road, Singapore 178902, Singapore"
Giangiacomo Bravo,0,"Università degli Studi di Torino, University of Torino, Collegio Carlo Alberto, and GECS-Research Group in Experimental and Computational Sociology, Italy"
Flaminio Squazzoni,0,"Dipartimento di Studi Sociali, Università degli Studi di Brescia, University of Brescia, and GECS-Research Group in Experimental and Computational Sociology, Italy"
Riccardo Boero,0,"Dipartimento di Science Economiche e Finanziarie “G. Prato”, Università degli Studi di Torino, University of Torino, and GECS-Research Group in Experimental and Computational Sociology, Italy"
Zack W. Almquist,0,"Department of Sociology, University of California - Irvine, 3151 Social Science Plaza A, Irvine, CA 92697-5100, United States"
Sharique Hasan,0,"Stanford University, Graduate School of Business, 655 Knight Way, Stanford, CA 94305, United States"
Shobhit Mathur,0,"255 Warren St. Apt 807, Jersey City, NJ 07302, United States"
Marshall Scott Poole,0,"Department of Communication, 1207 W. Oregon, University of Illinois at Urbana-Champaign, Urbana, IL 61801, United States"
Feniosky Peña-Mora,0,"School of Engineering & Applied Science, 510 Mudd, Columbia University, New York, NY 10027, United States"
Mark Hasegawa-Johnson,0,"Department of Electrical and Computer Engineering, Beckman Institute 2011, University of Illinois at Urbana-Champaign, Urbana, IL 61801, United States"
Noshir S. Contractor,0,"Department of Industrial Engineering & Management Sciences, 2145 Sheridan Road, Northwestern University, Evanston, IL 60208, United States"
Gerhard Krug,0,"Chair of Empirical Economic Sociology, University of Erlangen-Nuremberg, Findelgasse 7/9, 90402 Nuremberg, Germany"
Vincent Chua,0,"Department of Sociology, Faculty of Arts and Social Sciences, National University of Singapore, AS1 #04-27, 11 Arts Link, Singapore 117570, Singapore"
Johannes Zschache,0,"University of Leipzig, Institute of Sociology, Beethovenstraße 15, 04107 Leipzig, Germany"
Sven Banisch,0,"Mathematical Physics, Bielefeld University, Germany"
Ricardo Lima,1,"Dream & Science Factory, Marseille, France"
Tanya Araújo,0,"ISEG, Universidade Técnica de Lisboa, Technical University of Lisbon (TULisbon), Portugal"
Martin G. Everett,0,"Mitchell Centre for Social Network Analysis, School of Social Sciences, University of Manchester, Arthur Lewis Building, Bridgeford Street, Manchester M13 9PL, UK"
Stephen P. Borgatti,0,"Links Centre, Gatton College of Business and Economics, University of Kentucky, Lexington, KY 40506-0034, USA"
Ramón Flores,0,"Department of Statistics, Universidad Carlos III de Madrid, University Carlos III of Madrid, Spain"
Maurice Koster,0,"Amsterdam School of Economics, University of Amsterdam, The Netherlands"
Ines Lindner,0,"Department of Econometrics and Operations Research, VU University, The Netherlands"
Elisenda Molina,0,"Department of Statistics, Universidad Carlos III de Madrid, University Carlos III of Madrid, Spain"
Michael D. Siciliano,0,"University of Illinois at Chicago, Chicago, IL, United States"
C. Deniz Yenigün,0,"Bilkent University, Ankara, Turkey"
Günes Ertan,0,"University of Pittsburgh, Pittsburgh, PA, United States"
Joonmo Son,0,"National University of Singapore, Singapore"
Nan Lin,1,"Duke University, United States"
Roy Lindelauf,0,"Military Operational Art & Science, Netherlands Defense Academy, P.O. Box 90002, 4800 PA Breda, The Netherlands"
Peter Borm,0,"Center and Department of Econometrics and OR, Tilburg University, P.O. Box 90153, 5000 LE Tilburg, The Netherlands"
Herbert Hamers,0,"Center and Department of Econometrics and OR, Tilburg University, P.O. Box 90153, 5000 LE Tilburg, The Netherlands"
Lea Ellwardt,0,"Department of Sociology and Interuniversity, Center for Social Science Theory and Methodology (ICS) at the University of Groningen, The Netherlands"
Christian Steglich,0,"Department of Sociology and Interuniversity, Center for Social Science Theory and Methodology (ICS) at the University of Groningen, The Netherlands"
Rafael Wittek,0,"Department of Sociology and Interuniversity, Center for Social Science Theory and Methodology (ICS) at the University of Groningen, The Netherlands"
Nick Crossley,0,"Mitchell Centre for Social Network Analysis, School of Social Sciences, University of Manchester, UK"
Gemma Edwards,0,"Mitchell Centre for Social Network Analysis, School of Social Sciences, University of Manchester, UK"
Ellen Harries,0,"Mitchell Centre for Social Network Analysis, School of Social Sciences, University of Manchester, UK"
Rachel Stevenson,0,"Mitchell Centre for Social Network Analysis, School of Social Sciences, University of Manchester, UK"
Gijs Huitsing,0,"University of Groningen and Interuniversity Center for Social Science Theory and Methodology (ICS), The Netherlands"
Marijtje A. J. Van Duijn,0,"University of Groningen and Interuniversity Center for Social Science Theory and Methodology (ICS), The Netherlands"
Tom A. B. Snijders,0,"University of Groningen and Interuniversity Center for Social Science Theory and Methodology (ICS), The Netherlands"
Peng Wang 0002,0,"University of Melbourne, Australia"
Miia Sainio,0,"University of Turku, Finland"
Christina Salmivalli,0,"University of Turku, Finland"
René Veenstra,0,"University of Groningen and Interuniversity Center for Social Science Theory and Methodology (ICS), The Netherlands"
Lijun Song,0,"Department of Sociology, Center for Medicine, Health, and Society, Vanderbilt University, PMB 351811, Nashville, TN 37235-1811, United States"
Tian-Yun Chang,0,"Department of Sociology, Vanderbilt University, United States"
Yanlong Zhang,0,"Guanghua School of Management, Peking University, Beijing 100871, China"
Nan Lin,1,"Department of Sociology, Duke University, Durham, NC 27708, USA"
